RowId,Location
258,29.610197067260742
259,14.665244579315186
260,32.05880641937256
261,48.964599609375
262,57.91490364074707
263,62.64675521850586
264,77.93799591064453
265,33.40529537200928
266,76.17719650268555
267,49.19051742553711
268,74.08427238464355
269,48.76837348937988
270,84.11301040649414
271,66.37763214111328
272,38.018351554870605
273,31.046936988830566
274,37.29829788208008
275,60.195281982421875
276,36.11695861816406
277,72.60254287719727
278,37.82192802429199
279,37.38747024536133
280,38.34952354431152
281,23.726815223693848
282,36.24473762512207
283,57.259077072143555
284,30.35452938079834
285,82.06060409545898
286,28.47147274017334
287,39.83378505706787
288,30.018482208251953
289,15.28853988647461
290,31.612964630126953
291,48.537471771240234
292,57.41100311279297
293,63.23713302612305
294,77.70329475402832
295,33.419586181640625
296,75.14663314819336
297,48.81332588195801
298,75.08010864257812
299,49.774681091308594
300,83.97405624389648
301,68.10503768920898
302,39.569990158081055
303,30.690073013305664
304,36.722917556762695
305,61.535282135009766
306,38.06649112701416
307,74.75598907470703
308,37.80959129333496
309,37.00290012359619
310,39.721232414245605
311,22.992107391357422
312,36.79961585998535
313,58.06392288208008
314,30.54268169403076
315,83.52141952514648
316,29.428072929382324
317,40.008344650268555
318,31.281280517578125
319,14.519508361816406
320,30.699583053588867
321,48.76145553588867
322,58.79275131225586
323,64.61466979980469
324,79.37809753417969
325,32.08439254760742
326,75.73616409301758
327,49.227298736572266
328,75.3054256439209
329,49.66216278076172
330,85.89926147460938
331,67.62054061889648
332,38.70026779174805
333,29.426753997802734
334,38.42730903625488
335,60.23389434814453
336,36.92767524719238
337,73.65103912353516
338,37.2896146774292
339,36.86113357543945
340,39.46826934814453
341,23.721010208129883
342,37.45805740356445
343,57.870208740234375
344,29.679296493530273
345,82.45586585998535
346,29.207754135131836
347,40.3115873336792
348,29.74222755432129
349,15.431293487548828
350,31.89250087738037
351,49.83770942687988
352,58.87919998168945
353,64.18512153625488
354,79.23584747314453
355,33.79737854003906
356,77.1075439453125
357,49.639766693115234
358,75.70245552062988
359,49.831581115722656
360,83.20983123779297
361,65.74752616882324
362,37.59437370300293
363,30.219898223876953
364,37.82280921936035
365,59.085548400878906
366,37.23186779022217
367,72.107666015625
368,36.75138473510742
369,36.84591007232666
370,39.5996675491333
371,22.693588256835938
372,36.73788356781006
373,57.10523986816406
374,29.723977088928223
375,80.93179321289062
376,28.26555347442627
377,38.35653305053711
378,30.072858810424805
379,15.56993579864502
380,31.95281982421875
381,47.47949981689453
382,58.28423309326172
383,62.55991744995117
384,77.47465896606445
385,33.79971885681152
386,73.83550643920898
387,49.35078048706055
388,73.3201732635498
389,48.286319732666016
390,82.75831604003906
391,67.16439056396484
392,37.49944496154785
393,30.057595252990723
394,38.19406700134277
395,58.96081352233887
396,36.992600440979004
397,72.69930267333984
398,37.50471496582031
399,36.4451208114624
400,40.62781047821045
401,24.368144989013672
402,36.60944652557373
403,57.794734954833984
404,30.861308097839355
405,81.37688255310059
406,28.12159252166748
407,39.95005989074707
408,31.140913009643555
409,15.94669246673584
410,31.395252227783203
411,48.61572074890137
412,58.97068977355957
413,64.62753295898438
414,78.48209953308105
415,33.87755298614502
416,75.52045440673828
417,48.96215057373047
418,74.84487533569336
419,49.75641059875488
420,84.62308502197266
421,67.67607879638672
422,37.398725509643555
423,30.23997402191162
424,38.06912326812744
425,60.226552963256836
426,36.72685432434082
427,74.76753616333008
428,37.91401290893555
429,36.42806625366211
430,41.29148483276367
431,24.337194442749023
432,37.763614654541016
433,58.26141357421875
434,31.200387954711914
435,83.6890754699707
436,29.17236614227295
437,40.40272521972656
438,29.502233505249023
439,16.50425434112549
440,31.730833053588867
441,48.87494087219238
442,58.45309066772461
443,64.81156539916992
444,79.7211856842041
445,33.094024658203125
446,76.32404708862305
447,50.12868118286133
448,74.59856414794922
449,50.16408348083496
450,85.0605583190918
451,67.77660369873047
452,36.80261707305908
453,30.31801700592041
454,36.87235450744629
455,59.709651947021484
456,37.00858497619629
457,73.09362602233887
458,37.93087863922119
459,36.09613609313965
460,40.65241813659668
461,24.9481258392334
462,35.96411418914795
463,58.07707214355469
464,30.565876007080078
465,82.34457206726074
466,28.329843521118164
467,40.18707847595215
468,29.1749324798584
469,15.546531200408936
470,31.27262306213379
471,48.355791091918945
472,57.518680572509766
473,64.08195877075195
474,79.5055103302002
475,33.69737148284912
476,76.27504348754883
477,49.15965270996094
478,75.07573127746582
479,49.49647521972656
480,84.15804290771484
481,67.4150276184082
482,39.30627250671387
483,30.18061637878418
484,38.05966758728027
485,60.9327507019043
486,37.38666343688965
487,73.5043716430664
488,39.61617851257324
489,37.189175605773926
490,40.25985145568848
491,23.82978343963623
492,36.993103981018066
493,58.68683624267578
494,30.935462951660156
495,82.86832237243652
496,28.784912109375
497,39.897239685058594
498,30.7313175201416
499,15.665027618408203
500,31.32894515991211
501,49.37091064453125
502,60.65800666809082
503,65.94364356994629
504,80.28152847290039
505,34.045698165893555
506,78.33556365966797
507,49.69955062866211
508,76.42777061462402
509,49.92289924621582
510,86.17963027954102
511,64.49028968811035
512,38.27171516418457
513,30.26872444152832
514,37.17535972595215
515,57.24561309814453
516,35.286898612976074
517,71.69693183898926
518,36.343849182128906
519,36.4116268157959
520,36.06288242340088
521,24.847658157348633
522,34.6402702331543
523,55.89491844177246
524,30.185199737548828
525,80.36623191833496
526,28.255356788635254
527,38.52242946624756
528,27.503405570983887
529,15.631616592407227
530,31.282745361328125
531,46.21248435974121
532,55.07146453857422
533,61.24515724182129
534,76.1989860534668
535,31.28727436065674
536,73.04673957824707
537,47.72559070587158
538,72.57360076904297
539,49.61924743652344
540,80.20367431640625
541,66.37232208251953
542,39.13494873046875
543,29.92797088623047
544,37.55008792877197
545,60.118961334228516
546,38.15701103210449
547,71.36779403686523
548,35.6656436920166
549,36.480302810668945
550,38.25927543640137
551,23.982919692993164
552,36.154489517211914
553,55.838584899902344
554,29.9783935546875
555,80.73942375183105
556,27.399255752563477
557,39.03303909301758
558,30.050528526306152
559,13.942269802093506
560,30.802791595458984
561,49.4871940612793
562,57.220767974853516
563,63.99333572387695
564,77.20649528503418
565,32.73628520965576
566,74.92282104492188
567,48.903573989868164
568,73.99085998535156
569,48.449209213256836
570,83.5550651550293
571,65.91816329956055
572,37.34636306762695
573,30.48526668548584
574,37.172996520996094
575,59.244489669799805
576,36.558531761169434
577,71.01027488708496
578,38.20045280456543
579,36.03542518615723
580,39.036964416503906
581,23.863411903381348
582,36.32641410827637
583,56.694053649902344
584,30.069860458374023
585,79.84160614013672
586,28.084836959838867
587,39.21855354309082
588,29.34342384338379
589,15.374776840209961
590,32.442169189453125
591,48.23049545288086
592,57.878482818603516
593,62.77411651611328
594,78.55214309692383
595,33.61721706390381
596,74.83269882202148
597,49.00155258178711
598,74.34602737426758
599,49.012407302856445
600,83.5250473022461
601,63.93965148925781
602,37.12818145751953
603,28.274127960205078
604,37.091068267822266
605,57.196449279785156
606,35.95238399505615
607,70.02452087402344
608,36.51778221130371
609,35.11578369140625
610,37.323646545410156
611,22.662425994873047
612,34.54887771606445
613,54.85755157470703
614,30.551015853881836
615,76.86968994140625
616,26.642569541931152
617,39.03532791137695
618,29.54220199584961
619,15.916168212890625
620,29.820505142211914
621,47.04023551940918
622,55.99167251586914
623,61.47355270385742
624,74.78483390808105
625,34.20000457763672
626,73.24847030639648
627,46.98324394226074
628,71.55263900756836
629,47.14926338195801
630,81.32529830932617
631,66.47538757324219
632,36.934696197509766
633,30.3215389251709
634,36.08549880981445
635,58.216129302978516
636,37.24588966369629
637,71.76662063598633
638,35.39418697357178
639,36.295223236083984
640,40.47244834899902
641,23.497464179992676
642,35.2247428894043
643,55.598751068115234
644,29.582805633544922
645,79.00032234191895
646,28.38497543334961
647,38.85010528564453
648,29.158641815185547
649,14.894536972045898
650,31.69724750518799
651,47.586748123168945
652,57.762245178222656
653,62.280813217163086
654,76.54294395446777
655,32.67600631713867
656,72.47959899902344
657,48.423065185546875
658,73.32668495178223
659,48.32160186767578
660,82.79438781738281
661,66.35040664672852
662,38.18606758117676
663,30.61453628540039
664,37.672096252441406
665,60.3889045715332
666,37.06101608276367
667,73.02605438232422
668,37.91694259643555
669,36.62835502624512
670,40.37790584564209
671,23.91690444946289
672,37.02069568634033
673,57.63677215576172
674,30.234804153442383
675,82.4937629699707
676,28.564135551452637
677,39.74260711669922
678,31.091869354248047
679,15.41850757598877
680,31.158519744873047
681,48.02736282348633
682,57.81642150878906
683,63.93021011352539
684,78.24773597717285
685,33.33781814575195
686,75.28470611572266
687,49.11921501159668
688,73.91938591003418
689,49.978843688964844
690,84.35457229614258
691,66.66079330444336
692,38.854187965393066
693,29.930419921875
694,37.155670166015625
695,59.755863189697266
696,36.601744651794434
697,72.86400604248047
698,36.8003454208374
699,36.659457206726074
700,38.77102088928223
701,23.48909282684326
702,36.36088943481445
703,58.32828140258789
704,30.06719398498535
705,80.88238906860352
706,28.612701416015625
707,40.74502944946289
708,29.89904022216797
709,16.077685832977295
710,31.679380416870117
711,48.45121765136719
712,58.21187210083008
713,63.96530342102051
714,78.33237075805664
715,33.1014518737793
716,75.23968505859375
717,49.0459098815918
718,73.60954284667969
719,49.82359313964844
720,83.77282333374023
721,65.2357063293457
722,35.66269111633301
723,29.96341323852539
724,36.920928955078125
725,56.95133399963379
726,36.341909408569336
727,72.3903579711914
728,36.380619049072266
729,34.959938049316406
730,38.77690887451172
731,22.61115074157715
732,36.198025703430176
733,54.58652687072754
734,28.88163185119629
735,79.0385570526123
736,28.058486938476562
737,39.28944110870361
738,28.865458488464355
739,16.25670862197876
740,30.438371658325195
741,48.09752655029297
742,56.382259368896484
743,60.72996139526367
744,75.01188468933105
745,33.54060173034668
746,71.28069305419922
747,49.197818756103516
748,71.4312744140625
749,47.844820976257324
750,81.64446258544922
751,68.16849517822266
752,38.67535972595215
753,30.788612365722656
754,38.43465614318848
755,60.282806396484375
756,37.67848777770996
757,72.22420120239258
758,37.717514991760254
759,36.95489501953125
760,39.911184310913086
761,24.2221097946167
762,38.22825622558594
763,57.610897064208984
764,29.129562377929688
765,82.16376113891602
766,29.754913330078125
767,39.954474449157715
768,30.42154026031494
769,15.313974380493164
770,32.29333019256592
771,48.681243896484375
772,59.20703887939453
773,62.84244918823242
774,78.91716957092285
775,34.04233360290527
776,76.40416717529297
777,49.44916534423828
778,75.10759162902832
779,49.454097747802734
780,83.59856414794922
781,67.62563896179199
782,38.04013252258301
783,30.07254981994629
784,36.87895202636719
785,60.296648025512695
786,37.742958068847656
787,73.60967445373535
788,37.56834411621094
789,36.153425216674805
790,40.289268493652344
791,23.797256469726562
792,37.221845626831055
793,57.79845428466797
794,30.52511215209961
795,81.98669242858887
796,28.515941619873047
797,40.09358596801758
798,30.086331367492676
799,15.760311126708984
800,31.492558479309082
801,49.26550483703613
802,59.18892860412598
803,64.30924987792969
804,79.62037467956543
805,33.5626745223999
806,76.6559829711914
807,49.83300590515137
808,75.82610893249512
809,49.71050834655762
810,85.0847282409668
811,66.90691566467285
812,38.06403636932373
813,30.77065086364746
814,37.876264572143555
815,60.85202407836914
816,37.640024185180664
817,73.01091384887695
818,38.85546112060547
819,37.087331771850586
820,38.760372161865234
821,23.36118221282959
822,36.924988746643066
823,57.43241500854492
824,30.10656452178955
825,81.67605972290039
826,28.537073135375977
827,40.64095401763916
828,29.5396728515625
829,15.202723503112793
830,31.796613693237305
831,47.59302520751953
832,59.38088035583496
833,64.11944961547852
834,79.07766151428223
835,33.48968982696533
836,76.7241325378418
837,49.21347427368164
838,74.44252967834473
839,49.30385971069336
840,84.47594833374023
841,67.66199111938477
842,38.42708873748779
843,30.621517181396484
844,37.82746410369873
845,60.22693061828613
846,36.74655532836914
847,73.83935165405273
848,36.53817272186279
849,36.40305519104004
850,40.30362510681152
851,23.457584381103516
852,37.07809066772461
853,58.1700439453125
854,30.45446491241455
855,82.56100845336914
856,28.493396759033203
857,39.76058578491211
858,30.005290031433105
859,15.27249526977539
860,31.347716331481934
861,49.42983055114746
862,59.64562225341797
863,63.691097259521484
864,79.30454635620117
865,33.66298198699951
866,77.28424072265625
867,49.73459243774414
868,75.24844551086426
869,49.98992156982422
870,85.04265975952148
871,64.15857696533203
872,35.90393257141113
873,30.42879867553711
874,36.89622116088867
875,57.741371154785156
876,35.37434005737305
877,70.80194091796875
878,35.854957580566406
879,36.080366134643555
880,36.72283744812012
881,23.025539875030518
882,34.39680290222168
883,56.33144760131836
884,29.953139305114746
885,77.97094917297363
886,27.740424156188965
887,38.321903228759766
888,27.184985160827637
889,15.75941276550293
890,31.046095848083496
891,46.203128814697266
892,55.42837142944336
893,61.45060729980469
894,75.77300262451172
895,32.90927696228027
896,73.93939590454102
897,48.51580810546875
898,71.25529861450195
899,47.56373977661133
900,79.82413101196289
901,67.57917022705078
902,37.79843044281006
903,31.43049430847168
904,37.49571990966797
905,61.18575096130371
906,38.96968173980713
907,72.59668922424316
908,37.12467384338379
909,37.01816654205322
910,40.43286323547363
911,25.01858139038086
912,37.36610126495361
913,58.8892936706543
914,30.858598709106445
915,82.50397682189941
916,29.15196418762207
917,40.6142463684082
918,29.578187942504883
919,14.866530418395996
920,32.00546836853027
921,49.3809700012207
922,59.3338737487793
923,65.02143859863281
924,80.91348266601562
925,33.935028076171875
926,76.08549499511719
927,50.5125675201416
928,74.60939025878906
929,50.672332763671875
930,85.37680435180664
931,65.0009536743164
932,37.319987297058105
933,29.08586311340332
934,36.34174060821533
935,57.919647216796875
936,35.81314945220947
937,70.01716232299805
938,36.09115791320801
939,35.86469650268555
940,38.462677001953125
941,24.252196311950684
942,34.463430404663086
943,56.34825897216797
944,30.261457443237305
945,78.97218132019043
946,26.662453651428223
947,39.38777160644531
948,29.7011661529541
949,15.21384572982788
950,29.96550178527832
951,47.64305877685547
952,57.39963912963867
953,61.81004333496094
954,75.66272163391113
955,33.25766944885254
956,72.72341537475586
957,48.32577896118164
958,72.47148513793945
959,48.33687973022461
960,81.86788558959961
961,66.58626365661621
962,37.84016990661621
963,29.54893684387207
964,36.957552909851074
965,59.40852355957031
966,36.83246326446533
967,72.0941276550293
968,36.494662284851074
969,36.52345275878906
970,38.60829734802246
971,23.26336669921875
972,36.046889305114746
973,56.9886360168457
974,30.121456146240234
975,80.58052253723145
976,28.20092010498047
977,39.44985008239746
978,29.262937545776367
979,15.45613145828247
980,31.1176700592041
981,48.67030906677246
982,57.605146408081055
983,63.72823905944824
984,78.30245018005371
985,33.37368965148926
986,75.21184158325195
987,48.92679977416992
988,73.63095474243164
989,48.87997055053711
990,83.24317932128906
991,66.15339660644531
992,38.173118591308594
993,31.169471740722656
994,37.6243314743042
995,60.02874755859375
996,37.321595191955566
997,73.01578903198242
998,37.472145080566406
999,35.99810600280762
1000,39.12726974487305
1001,23.65070629119873
1002,36.54056739807129
1003,58.60331726074219
1004,29.81894302368164
1005,80.6367244720459
1006,28.863035202026367
1007,40.827964782714844
1008,30.6203556060791
1009,15.4194974899292
1010,32.07198715209961
1011,47.79400634765625
1012,59.41101264953613
1013,62.67312240600586
1014,78.94856643676758
1015,33.75015163421631
1016,74.65880584716797
1017,49.687705993652344
1018,73.07212829589844
1019,49.688507080078125
1020,83.18087768554688
1021,66.387451171875
1022,37.403380393981934
1023,29.960054397583008
1024,37.266343116760254
1025,60.23650932312012
1026,36.720248222351074
1027,72.73061943054199
1028,37.4051456451416
1029,36.20339870452881
1030,39.323527336120605
1031,23.511969566345215
1032,36.39246940612793
1033,57.397647857666016
1034,30.326906204223633
1035,81.1856746673584
1036,28.65973949432373
1037,39.87495803833008
1038,30.65196418762207
1039,15.538421630859375
1040,30.4548397064209
1041,47.73754692077637
1042,58.81293869018555
1043,64.20089149475098
1044,78.05427360534668
1045,33.29079723358154
1046,75.78091049194336
1047,49.15742111206055
1048,74.19718551635742
1049,50.00255584716797
1050,83.6839714050293
1051,66.05549240112305
1052,38.00775718688965
1053,30.506132125854492
1054,37.177977561950684
1055,59.03693962097168
1056,37.116416931152344
1057,71.48379135131836
1058,36.365126609802246
1059,35.548988342285156
1060,38.88329029083252
1061,23.06052303314209
1062,36.38521385192871
1063,56.63020133972168
1064,29.384891510009766
1065,80.83312797546387
1066,28.190277099609375
1067,38.64382266998291
1068,29.10069465637207
1069,15.430230617523193
1070,32.08537673950195
1071,48.489938735961914
1072,57.21572685241699
1073,62.24862098693848
1074,77.05243492126465
1075,33.307007789611816
1076,75.1966323852539
1077,49.08353805541992
1078,73.7409496307373
1079,49.61476135253906
1080,82.63454818725586
1081,65.21990203857422
1082,36.365904808044434
1083,30.263806343078613
1084,35.910621643066406
1085,59.29741287231445
1086,36.12988471984863
1087,71.26448249816895
1088,37.14297008514404
1089,36.548495292663574
1090,38.2126407623291
1091,22.60481357574463
1092,35.18843650817871
1093,55.88290786743164
1094,30.144078254699707
1095,79.2304630279541
1096,28.126808166503906
1097,38.04503059387207
1098,28.796825408935547
1099,15.426186561584473
1100,30.65712833404541
1101,45.67448616027832
1102,56.905723571777344
1103,61.73998260498047
1104,76.15192222595215
1105,33.22734546661377
1106,72.81892776489258
1107,48.211870193481445
1108,72.48092651367188
1109,48.7635498046875
1110,81.26737976074219
1111,67.57792854309082
1112,38.709177017211914
1113,30.645684242248535
1114,37.8010139465332
1115,60.9327449798584
1116,37.58950996398926
1117,74.06936645507812
1118,37.50557613372803
1119,37.39131259918213
1120,40.66548442840576
1121,23.897799968719482
1122,36.80703163146973
1123,58.166141510009766
1124,30.506532669067383
1125,83.11337471008301
1126,28.69943904876709
1127,40.15993595123291
1128,29.928417205810547
1129,15.16117000579834
1130,31.43470001220703
1131,48.819007873535156
1132,59.065961837768555
1133,65.20593452453613
1134,80.08846664428711
1135,34.07688045501709
1136,76.76984024047852
1137,49.676387786865234
1138,75.2563247680664
1139,49.44162368774414
1140,85.59567260742188
1141,67.0484790802002
1142,38.00699329376221
1143,29.364543914794922
1144,37.498661041259766
1145,58.10072708129883
1146,35.80583667755127
1147,72.14764022827148
1148,34.44492244720459
1149,36.09288024902344
1150,39.23202896118164
1151,22.681082725524902
1152,35.45389366149902
1153,57.21711730957031
1154,29.381017684936523
1155,78.79205131530762
1156,28.31455135345459
1157,38.724082946777344
1158,27.89245319366455
1159,15.166590213775635
1160,31.661865234375
1161,48.6339054107666
1162,59.5612735748291
1163,62.00129699707031
1164,76.959228515625
1165,32.93563270568848
1166,74.00292205810547
1167,47.84435749053955
1168,74.16240119934082
1169,48.63336753845215
1170,83.08740234375
1171,65.36912727355957
1172,36.17923164367676
1173,30.473959922790527
1174,37.14852333068848
1175,57.02311134338379
1176,35.64961624145508
1177,71.6542854309082
1178,38.2108154296875
1179,35.761250495910645
1180,38.05476951599121
1181,24.250288009643555
1182,35.3085823059082
1183,55.44304847717285
1184,30.724345207214355
1185,80.21253204345703
1186,27.716059684753418
1187,38.2690486907959
1188,29.13087272644043
1189,15.439799308776855
1190,29.57354164123535
1191,47.22027397155762
1192,55.37995147705078
1193,62.03866767883301
1194,76.98293495178223
1195,33.05486869812012
1196,75.62298202514648
1197,48.32917785644531
1198,73.21669006347656
1199,48.79574203491211
1200,82.0975112915039
1201,66.49795532226562
1202,36.99781608581543
1203,30.186229705810547
1204,37.03539848327637
1205,58.546932220458984
1206,37.54291534423828
1207,72.32413101196289
1208,37.9280948638916
1209,36.79752731323242
1210,39.26436996459961
1211,24.344255447387695
1212,36.589942932128906
1213,58.54274368286133
1214,28.8460750579834
1215,81.65827560424805
1216,29.42871379852295
1217,39.78299045562744
1218,30.321847915649414
1219,14.90815258026123
1220,31.815370559692383
1221,49.29979133605957
1222,57.86272430419922
1223,62.89804458618164
1224,80.14383888244629
1225,33.77391815185547
1226,75.22349166870117
1227,49.46289253234863
1228,75.25097465515137
1229,48.98720169067383
1230,83.78487396240234
1231,65.98517990112305
1232,38.04758548736572
1233,30.226183891296387
1234,36.387250900268555
1235,59.689659118652344
1236,36.53075408935547
1237,72.28460311889648
1238,37.32283115386963
1239,36.75864601135254
1240,38.684569358825684
1241,22.868781566619873
1242,35.76580810546875
1243,56.90948295593262
1244,29.467443466186523
1245,80.52603721618652
1246,28.292707443237305
1247,40.01751708984375
1248,29.49456024169922
1249,15.286396980285645
1250,31.061582565307617
1251,47.99511909484863
1252,57.55674934387207
1253,63.88381004333496
1254,77.83230400085449
1255,33.721595764160156
1256,75.29453659057617
1257,48.972312927246094
1258,74.94188117980957
1259,49.54939270019531
1260,84.14190673828125
1261,65.66751480102539
1262,37.37355995178223
1263,29.39231300354004
1264,37.41874980926514
1265,59.12870407104492
1266,35.728614807128906
1267,72.34651565551758
1268,36.942938804626465
1269,36.069780349731445
1270,39.374176025390625
1271,23.818861484527588
1272,35.696279525756836
1273,56.26156997680664
1274,30.10770034790039
1275,80.45524406433105
1276,28.351083755493164
1277,39.71494102478027
1278,29.475460052490234
1279,15.283544540405273
1280,30.568373680114746
1281,47.81429672241211
1282,57.68317794799805
1283,63.00449752807617
1284,77.8868408203125
1285,32.7086763381958
1286,74.79389190673828
1287,48.7247314453125
1288,73.64703369140625
1289,49.241844177246094
1290,83.41875457763672
1291,65.56026077270508
1292,36.827545166015625
1293,30.543365478515625
1294,37.08218765258789
1295,59.19818687438965
1296,36.685641288757324
1297,72.12459754943848
1298,37.73730182647705
1299,35.904541969299316
1300,40.64966583251953
1301,22.853914260864258
1302,36.30916786193848
1303,57.31184005737305
1304,29.933578491210938
1305,80.31213569641113
1306,28.53540802001953
1307,38.631714820861816
1308,30.318137168884277
1309,16.65972375869751
1310,31.332080841064453
1311,47.30203056335449
1312,58.32740592956543
1313,63.326969146728516
1314,76.83301162719727
1315,33.947662353515625
1316,73.3564224243164
1317,50.01145935058594
1318,72.53884506225586
1319,49.680307388305664
1320,84.19133377075195
1321,66.50896453857422
1322,37.737287521362305
1323,29.75984001159668
1324,36.54928779602051
1325,59.29642868041992
1326,36.7155876159668
1327,72.37839889526367
1328,36.28239440917969
1329,36.28555870056152
1330,38.82754898071289
1331,22.93956184387207
1332,36.061248779296875
1333,56.662851333618164
1334,29.88622283935547
1335,80.1361026763916
1336,28.22024917602539
1337,39.608476638793945
1338,29.478755950927734
1339,15.5859375
1340,30.991856575012207
1341,48.9847469329834
1342,57.72711181640625
1343,63.57109451293945
1344,77.60716438293457
1345,33.29739189147949
1346,74.23492813110352
1347,48.77121162414551
1348,73.26408004760742
1349,48.957183837890625
1350,83.30415344238281
1351,66.32719230651855
1352,38.402143478393555
1353,28.52062225341797
1354,38.18375587463379
1355,59.787797927856445
1356,37.04722023010254
1357,72.66144561767578
1358,36.502461433410645
1359,35.824819564819336
1360,39.46150588989258
1361,23.180731773376465
1362,37.1385498046875
1363,56.58115768432617
